ID,Title,Episodes,Synopsis,Score,Day_aired,Duration,Genres,Tags,Main Role,Support Role,Url
705589,Taxi Driver Season 2 (2023), 16,"Despite disbanding after Do Gi's successful revenge, the Rainbow Deluxe Taxi crew, including Seong Cheol, Go Eun, Gyeong Gu, and Jin Eon, can't resist the call to reunite with their former leader. Though each attempts to live a regular life with a typical job, their innate desire to fight against injustice draws them back to one another. The group even welcomes a new member, a kind-hearted but clumsy young man named On"," 8.9 (scored by 10,329 users)",, 1 hr. 10 min.,"Action,Thriller,Mystery,Crime","Revenge,SkilledFighter,Teamwork,Suspense,GraphicViolence,SmartMaleLead,CriminalOrganization,TaxiSetting,UndercoverOperation,SlightComedy","Lee Je Hoon,Kim Eui Sung,Pyo Ye Jin,","Jang Hyuk Jin,Bae Yoo Ram,Shin Jae Ha,",https://mydramalist.com/705589-taxi-driver-2
733821,My Dearest (2023), 10,"A love-story between a noblewoman and a mysterious man who shows up in her hometown set in the 1600s during the Qing invasion.

Yu Gil Chae is a pretty, bubbly, and a bit spoiled young lady who's called the 99 tailed fox of Neunggun-ri. She is also a bit of an outcast because other young ladies are jealous of her. They seem to think she's too straightforward and her behavior is inappropriate"," 8.9 (scored by 5,651 users)",, 1 hr. 20 min.,"Historical,Romance,Drama,Melodrama","JoseonDynasty,OlderMan/YoungerWoman,GaySupportingCharacter,QingInvasionOfJoseon,HistoricalFiction,SpoiledFemaleLead,War,DeterminedFemaleLead,StrongMaleLead,StrongFemaleLead","Namkoong Min,Ahn Eun Jin,Lee Hak Joo,Lee Da In,Kim Yoon Woo,","So Yoo Jin,",https://mydramalist.com//733821-lovers
733821,My Dearest (2023), 10,"A love-story between a noblewoman and a mysterious man who shows up in her hometown set in the 1600s during the Qing invasion.

Yu Gil Chae is a pretty, bubbly, and a bit spoiled young lady who's called the 99 tailed fox of Neunggun-ri. She is also a bit of an outcast because other young ladies are jealous of her. They seem to think she's too straightforward and her behavior is inappropriate"," 8.9 (scored by 5,651 users)",, 1 hr. 20 min.,"Historical,Romance,Drama,Melodrama","JoseonDynasty,OlderMan/YoungerWoman,GaySupportingCharacter,QingInvasionOfJoseon,HistoricalFiction,SpoiledFemaleLead,War,DeterminedFemaleLead,StrongMaleLead,StrongFemaleLead","Namkoong Min,Ahn Eun Jin,Lee Hak Joo,Lee Da In,Kim Yoon Woo,","So Yoo Jin,",https://mydramalist.com/733821-lovers
23920,Mr. Sunshine (2018), 24,"Mr. Sunshine centers on a young boy born into a house servant's family who travels to the United States during the 1871 Shinmiyangyo (U.S. expedition to Korea). He returns to his homeland later as a U.S. marine officer. He meets and falls in love with an aristocrat’s daughter. At the same time, he discovers a plot by foreign forces to colonize Korea."," 8.9 (scored by 25,061 users)",, 1 hr. 20 min.,"Military,Historical,Romance,Melodrama","StrongMaleLead,IndependentFemaleLead,StrongFemaleLead,SmartMaleLead,Bromance,Imperialism,GunViolence,FemaleLeadActionScenes,JapaneseColonialRule,KoreanEmpire","Lee Byung Hun,Kim Tae Ri,Yoo Yeon Seok,Byun Yo Han,Kim Min Jung,","Kim Gab Soo,",https://mydramalist.com//23920-mr.-sunshine
23920,Mr. Sunshine (2018), 24,"Mr. Sunshine centers on a young boy born into a house servant's family who travels to the United States during the 1871 Shinmiyangyo (U.S. expedition to Korea). He returns to his homeland later as a U.S. marine officer. He meets and falls in love with an aristocrat’s daughter. At the same time, he discovers a plot by foreign forces to colonize Korea."," 8.9 (scored by 25,061 users)",, 1 hr. 20 min.,"Military,Historical,Romance,Melodrama","StrongMaleLead,IndependentFemaleLead,StrongFemaleLead,SmartMaleLead,Bromance,Imperialism,GunViolence,FemaleLeadActionScenes,JapaneseColonialRule,KoreanEmpire","Lee Byung Hun,Kim Tae Ri,Yoo Yeon Seok,Byun Yo Han,Kim Min Jung,","Kim Gab Soo,",https://mydramalist.com/23920-mr.-sunshine
755309,My Dearest Part 2 (2023), 11,"Jang Hyun is living without purpose or desire. He's a cold-hearted man who loves no one until he gets introduced to love after meeting Gil Chae. She is charming and admired by all, but her first love, Yeon Jun, is already engaged to her best friend, Eun Ae. Yeon Jun, a Sungkyunkwan student, struggles with his feelings for Gil Chae but cannot break off his engagement due to tradition. Eun Ae does"," 8.9 (scored by 3,704 users)",, 1 hr. 11 min.,"Historical,Romance,Drama,Melodrama","War,Fate,SlowBurnRomance,CharacterDevelopment,HistoricalFiction,PoliticalIntrigue,PowerStruggle,Conspiracy,JoseonDynasty,QingInvasionOfJoseon","Namkoong Min,Ahn Eun Jin,Lee Hak Joo,Lee Da In,","Lee Chung Ah,So Yoo Jin,",https://mydramalist.com//755309-my-dearest-part-2
755309,My Dearest Part 2 (2023), 11,"Jang Hyun is living without purpose or desire. He's a cold-hearted man who loves no one until he gets introduced to love after meeting Gil Chae. She is charming and admired by all, but her first love, Yeon Jun, is already engaged to her best friend, Eun Ae. Yeon Jun, a Sungkyunkwan student, struggles with his feelings for Gil Chae but cannot break off his engagement due to tradition. Eun Ae does"," 8.9 (scored by 3,704 users)",, 1 hr. 11 min.,"Historical,Romance,Drama,Melodrama","War,Fate,SlowBurnRomance,CharacterDevelopment,HistoricalFiction,PoliticalIntrigue,PowerStruggle,Conspiracy,JoseonDynasty,QingInvasionOfJoseon","Namkoong Min,Ahn Eun Jin,Lee Hak Joo,Lee Da In,","Lee Chung Ah,So Yoo Jin,",https://mydramalist.com/755309-my-dearest-part-2
695963,Tomorrow (2022), 16,"Choi Joon Woong seeks a job, but it's hard for him to get hired. One night, he witnesses a man trying to end his life and decides to stop him. He gets acquainted with grim reapers Koo Ryeon and Im Ryoong Gu, who belong to a crisis management team. Their purpose is to prevent people from committing suicide. After Joon Woong ends up in a coma and becomes half-human and half-spirit, he"," 8.8 (scored by 38,992 users)",, 60 min.,"Action,Thriller,Drama,Fantasy","GrimReaperFemaleLead,GrimReaperMaleLead,Underworld,AttemptedSuicide,Death,Suicide,Afterlife,SuicidePrevention,Coma,TeamLeaderFemaleLead","Kim Hee Sun,Rowoon,Lee Soo Hyuk,Yun Ji On,","Kim Hae Sook,Kim Nu Ri,",https://mydramalist.com//695963-tomorrow
695963,Tomorrow (2022), 16,"Choi Joon Woong seeks a job, but it's hard for him to get hired. One night, he witnesses a man trying to end his life and decides to stop him. He gets acquainted with grim reapers Koo Ryeon and Im Ryoong Gu, who belong to a crisis management team. Their purpose is to prevent people from committing suicide. After Joon Woong ends up in a coma and becomes half-human and half-spirit, he"," 8.8 (scored by 38,992 users)",, 60 min.,"Action,Thriller,Drama,Fantasy","GrimReaperFemaleLead,GrimReaperMaleLead,Underworld,AttemptedSuicide,Death,Suicide,Afterlife,SuicidePrevention,Coma,TeamLeaderFemaleLead","Kim Hee Sun,Rowoon,Lee Soo Hyuk,Yun Ji On,","Kim Hae Sook,Kim Nu Ri,",https://mydramalist.com/695963-tomorrow
712521,Tale of the Nine-Tailed 1938 (2023), 12,"An unexpected case leads Lee Yeon back in time to 1938, where he reencounters Ryu Hong Joo. Once a guardian spirit of the mountain in the west, she's now the owner of a high-end restaurant in the capital city of Gyeongseong. He also meets his younger brother Lee Rang. Meanwhile, another former guardian spirit and ex-friend Cheon Moo Young has become hostile. Lee Yeon struggles to return to the present, to his"," 8.8 (scored by 9,900 users)",, 1 hr. 10 min.,"Historical,Horror,Romance,Fantasy","Nine-tailedFox,Action,1930s,StrongMaleLead,Bromance,Supernatural,Brothers'Relationship,BadassMaleLead,NiceMaleLead,Reincarnation","Lee Dong Wook,Kim So Yeon,Kim Bum,Ryu Kyung Soo,","Kim Yong Ji,Hwang Hee,",https://mydramalist.com//712521-tale-of-the-nine-tailed-season-2
712521,Tale of the Nine-Tailed 1938 (2023), 12,"An unexpected case leads Lee Yeon back in time to 1938, where he reencounters Ryu Hong Joo. Once a guardian spirit of the mountain in the west, she's now the owner of a high-end restaurant in the capital city of Gyeongseong. He also meets his younger brother Lee Rang. Meanwhile, another former guardian spirit and ex-friend Cheon Moo Young has become hostile. Lee Yeon struggles to return to the present, to his"," 8.8 (scored by 9,900 users)",, 1 hr. 10 min.,"Historical,Horror,Romance,Fantasy","Nine-tailedFox,Action,1930s,StrongMaleLead,Bromance,Supernatural,Brothers'Relationship,BadassMaleLead,NiceMaleLead,Reincarnation","Lee Dong Wook,Kim So Yeon,Kim Bum,Ryu Kyung Soo,","Kim Yong Ji,Hwang Hee,",https://mydramalist.com/712521-tale-of-the-nine-tailed-season-2
10814,Healer (2014), 20,"Seo Jung Hoo is a special kind of night courier, known only as &quot;Healer&quot; by his clients. For the right price and with the help of a genius hacker, he gets his clients whatever they want, as long as it doesn't involve murder. His latest job leads him to a second-rate tabloid writer, Chae Young Shin, and the successful reporter, Kim Moon Ho. He begins to uncover the mystery of his own"," 8.8 (scored by 69,266 users)",, 60 min.,"Action,Thriller,Mystery,Romance","DoubleIdentity,HiddenIdentity,SmartMaleLead,StrongMaleLead,ChildishFemaleLead,Fight,HardworkingFemaleLead,SassyFemaleLead,Trauma,BadassMaleLead","Ji Chang Wook,Park Min Young,Yoo Ji Tae,","Kim  Mi Kyung,Park Sang Won,Do Ji Won,",https://mydramalist.com//10814-healer
10814,Healer (2014), 20,"Seo Jung Hoo is a special kind of night courier, known only as &quot;Healer&quot; by his clients. For the right price and with the help of a genius hacker, he gets his clients whatever they want, as long as it doesn't involve murder. His latest job leads him to a second-rate tabloid writer, Chae Young Shin, and the successful reporter, Kim Moon Ho. He begins to uncover the mystery of his own"," 8.8 (scored by 69,266 users)",, 60 min.,"Action,Thriller,Mystery,Romance","DoubleIdentity,HiddenIdentity,SmartMaleLead,StrongMaleLead,ChildishFemaleLead,Fight,HardworkingFemaleLead,SassyFemaleLead,Trauma,BadassMaleLead","Ji Chang Wook,Park Min Young,Yoo Ji Tae,","Kim  Mi Kyung,Park Sang Won,Do Ji Won,",https://mydramalist.com/10814-healer
58953,Mouse (2021), 20,"A suspenseful story that asks the key question, “What if we could identify psychopaths in advance?” A crazed serial killer’s ruthless murders have left the entire nation gripped with fear, and chaos reigns. Justice-seeking rookie police officer, Jung Ba Reum, comes face to face with the killer. While he survives his dangerous encounter with the psychopath, Jung Ba Reum finds his life completely changing before his eyes.

(Source: MyDramaList)"," 8.8 (scored by 21,254 users)",, 1 hr. 15 min.,"Thriller,Mystery,Psychological,Sci-Fi","Murder,Investigation,CharacterDevelopment,DarkFiction,Suspense,FlashbackToPast,Grandma-GranddaughterRelationship,Death,SexualAssault,ChildSexualAbuse","Lee Seung Gi,Lee Hee Joon,Park Ju Hyun,Kyung Soo Jin,","Woo Ji Hyun,Ahn Jae Wook,",https://mydramalist.com//58953-mouse
58953,Mouse (2021), 20,"A suspenseful story that asks the key question, “What if we could identify psychopaths in advance?” A crazed serial killer’s ruthless murders have left the entire nation gripped with fear, and chaos reigns. Justice-seeking rookie police officer, Jung Ba Reum, comes face to face with the killer. While he survives his dangerous encounter with the psychopath, Jung Ba Reum finds his life completely changing before his eyes.

(Source: MyDramaList)"," 8.8 (scored by 21,254 users)",, 1 hr. 15 min.,"Thriller,Mystery,Psychological,Sci-Fi","Murder,Investigation,CharacterDevelopment,DarkFiction,Suspense,FlashbackToPast,Grandma-GranddaughterRelationship,Death,SexualAssault,ChildSexualAbuse","Lee Seung Gi,Lee Hee Joon,Park Ju Hyun,Kyung Soo Jin,","Woo Ji Hyun,Ahn Jae Wook,",https://mydramalist.com/58953-mouse
18452,Goblin (2016), 16,"Kim Shin was once an unbeatable general in Goryeo's military who died a tragic death. He now possesses immortality but is tired of living while everyone else around him dies. For 900 years, Kim Shin has searched for his bride, a mortal who can pull out the sword and end his life. One day, he encounters Ji Eun Tak, a positive, upbeat high school student who can see the dead and has"," 8.8 (scored by 115,936 users)",, 1 hr. 22 min.,"Comedy,Romance,Fantasy,Melodrama","Supernatural,OlderMan/YoungerWoman,InterspeciesRomance,Dokkaebi,Fate,Bromance,Death,Tearjerker,AgeGap[DramaLife],SecondaryCouple","Gong Yoo,Kim Go Eun,Lee Dong Wook,Yoo In Na,Yook Sung Jae,","Lee El,",https://mydramalist.com//18452-goblin
18452,Goblin (2016), 16,"Kim Shin was once an unbeatable general in Goryeo's military who died a tragic death. He now possesses immortality but is tired of living while everyone else around him dies. For 900 years, Kim Shin has searched for his bride, a mortal who can pull out the sword and end his life. One day, he encounters Ji Eun Tak, a positive, upbeat high school student who can see the dead and has"," 8.8 (scored by 115,936 users)",, 1 hr. 22 min.,"Comedy,Romance,Fantasy,Melodrama","Supernatural,OlderMan/YoungerWoman,InterspeciesRomance,Dokkaebi,Fate,Bromance,Death,Tearjerker,AgeGap[DramaLife],SecondaryCouple","Gong Yoo,Kim Go Eun,Lee Dong Wook,Yoo In Na,Yook Sung Jae,","Lee El,",https://mydramalist.com/18452-goblin
62085,The Uncanny Counter (2020), 16,"It tells the story of demon hunters called Counters who come to earth under the guise of being employees at a noodle restaurant in order to capture evil spirits that have returned to earth in pursuit of eternal life.

So Moon is the youngest of the Counters. After suffering from a mysterious car accident as a child, he eventually becomes a central figure among the Counters.

Do Ha Na has the ability"," 8.8 (scored by 47,032 users)",, 1 hr. 10 min.,"Action,Mystery,Drama,Supernatural","RighteousMaleLead,FoundFamily,EvilSpirit,Teamwork,StrongFemaleLead,OrphanMaleLead,MultipleMains,Spirit,ChildhoodTrauma,HiddenIdentity","Cho Byeong Kyu,Yoo  Joon Sang,Kim Se Jeong,Yeom Hye Ran,Ahn Suk Hwan,","Lee Hong Nae,",https://mydramalist.com//62085-a-wonderful-rumor
62085,The Uncanny Counter (2020), 16,"It tells the story of demon hunters called Counters who come to earth under the guise of being employees at a noodle restaurant in order to capture evil spirits that have returned to earth in pursuit of eternal life.

So Moon is the youngest of the Counters. After suffering from a mysterious car accident as a child, he eventually becomes a central figure among the Counters.

Do Ha Na has the ability"," 8.8 (scored by 47,032 users)",, 1 hr. 10 min.,"Action,Mystery,Drama,Supernatural","RighteousMaleLead,FoundFamily,EvilSpirit,Teamwork,StrongFemaleLead,OrphanMaleLead,MultipleMains,Spirit,ChildhoodTrauma,HiddenIdentity","Cho Byeong Kyu,Yoo  Joon Sang,Kim Se Jeong,Yeom Hye Ran,Ahn Suk Hwan,","Lee Hong Nae,",https://mydramalist.com/62085-a-wonderful-rumor
720737,Daily Dose of Sunshine (2023), 12,"Jung Da Eun works as a nurse. She is transferred to neuropsychiatry from the internal medicine department. This is her first time working in neuropsychiatry, so everything is difficult and awkward for her. Nevertheless, Jung Da Eun tries her best to deal with the patients and she grows as a nurse with the help of Chief Nurse Song Hyo Jin. 

Dong Go Yoon works as a doctor and specializes in proctology. Watching"," 8.8 (scored by 11,021 users)",, 1 hr. 10 min.,"Life,Drama,Medical","NurseFemaleLead,MentalIllness,Psychiatry,Healing,NiceFemaleLead,MentalHospitalSetting,Depression,DoctorMaleLead,InspiredByRealEvents,Co-workers'Relationship","Park Bo Young,Yeon Woo Jin,Jang Dong Yoon,Lee Jung Eun,","Lee Yi Dam,Lee Sang Hee,",https://mydramalist.com//720737-morning-comes-to-the-mental-ward
